ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,24,117,62,55,4,4,0,113,58,55,113,58,55,101,52,49,97,49,48,94,47,47,*,*,0,11,5,6,11,6,5,4,3,*,3,*,*,18,9,9,33,15,6,9,88.71,20,87,10,1.19,81,39,42,36,23,13,103,52,51,10,6,4,*,*,0,0,0,0,*,*,0,*,0,*,*,0,0,0,11,5,7,0,*,*,*,30,3,28,0,9,*,9,*,76,0,0,0,0,0,0,0,0,0,*,*,0,10,5,5,0,0,0,0,0,0,0,0,0,3,*,*,3,*,*,0,0,0,12,5,7,78,41,37,13.84,14.49,13.17,73,34,39,28,18,10,68,33,35,5,*,4,32,85,20,58,0,0,9,0,0,0,36,56,9,94,14,0,9,38,10,28,117,20,97,46,38,42,34,38,38,6,*,117,3.08,0.71,38,0,4,34,0,0,38,38,0,38,38,0,38,9,38,0,38,0,38,0,38,15,0,36,31,26,23,*,7,22,37,31,26,38,29,29,11,5,*,0,4,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,25,67,32,35,*,0,*,65,32,33,63,31,32,59,29,30,59,29,30,54,28,26,4,*,*,*,*,*,*,0,*,0,0,0,5,*,4,12,6,6,21,7,4,3,109.38,8,55,4,1.24,53,23,30,14,9,5,54,27,27,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,*,0,*,14,*,11,0,*,0,*,0,48,0,0,0,0,0,0,0,0,0,5,*,4,7,*,5,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,11,3,8,42,23,19,13.07,13.76,12.4,41,19,22,18,10,8,40,18,22,*,*,0,32,35,18,13,0,0,4,0,0,0,22,29,8,53,*,0,12,24,11,13,67,25,42,30,24,26,20,24,24,5,*,67,2.79,0.7,24,0,3,21,0,0,24,24,0,24,24,0,24,10,24,0,24,0,24,0,24,9,0,23,18,17,15,0,4,17,24,20,12,24,23,12,9,*,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,26,123,59,64,5,*,3,118,57,61,113,56,57,102,52,50,95,48,47,92,47,45,6,*,4,10,3,7,13,6,7,7,4,3,3,*,*,17,5,12,36,10,5,5,108.47,28,92,3,1.44,96,48,48,25,9,16,106,54,52,7,*,5,4,*,3,0,0,0,4,*,3,4,0,4,6,3,*,*,*,0,*,0,0,0,0,43,6,36,0,9,0,5,0,79,*,0,*,0,0,0,*,*,0,3,*,*,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,0,*,12,5,7,77,41,36,14.37,14.88,13.85,73,38,35,29,14,15,72,38,34,*,0,*,19,104,30,52,0,0,19,0,*,3,36,55,11,83,12,*,27,42,17,25,123,44,79,48,42,43,37,42,42,3,3,123,2.93,0.73,42,0,4,38,0,*,41,42,0,42,42,0,41,19,42,0,42,0,42,0,42,6,0,40,36,27,35,5,8,29,41,39,25,42,37,25,19,12,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,27,48,25,23,0,0,0,48,25,23,47,24,23,44,22,22,42,22,20,39,20,19,*,*,0,3,*,*,4,*,3,*,0,*,3,*,*,6,3,3,15,3,*,*,92,6,41,*,1.05,36,18,18,12,7,5,43,21,22,4,3,*,0,0,0,0,0,0,0,0,0,0,0,0,0,3,*,*,*,*,*,0,0,0,*,20,4,18,0,*,0,3,*,26,0,0,0,0,0,0,0,0,0,3,*,*,5,*,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,*,0,37,19,18,15.19,14.68,15.75,31,15,16,13,7,6,31,15,16,0,0,0,12,36,9,26,0,0,*,0,0,0,18,22,4,39,3,0,6,19,6,13,48,17,31,25,19,22,16,19,19,3,3,48,2.53,0.6,19,0,7,12,0,*,18,19,0,19,19,0,19,8,19,0,19,0,19,0,19,5,0,19,15,12,14,*,*,15,17,17,11,19,17,9,13,8,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,28,102,43,59,*,0,*,100,43,57,97,41,56,89,39,50,88,39,49,82,38,44,3,*,*,8,*,6,6,*,4,*,0,*,6,*,5,16,3,13,24,12,6,6,137.21,14,80,8,2.08,87,35,52,15,8,7,94,40,54,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,11,4,8,*,3,3,*,29,7,27,0,*,0,5,*,61,0,0,0,0,0,0,0,0,0,6,*,5,7,*,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,*,*,0,*,8,5,3,70,30,40,13.67,13.62,13.71,62,27,35,27,12,15,61,27,34,*,0,*,19,83,31,47,*,*,*,0,0,*,37,38,14,66,12,0,24,36,11,25,102,33,69,49,36,49,36,36,36,11,*,102,2.83,0.72,36,0,3,33,0,3,33,36,0,36,35,0,35,13,36,0,36,0,36,0,36,8,0,33,29,26,28,*,5,27,30,26,16,36,25,17,11,9,*,0,5,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,29,41,22,19,0,0,0,41,22,19,40,21,19,39,21,18,36,20,16,31,19,12,*,*,0,*,0,*,4,*,3,3,*,*,5,*,4,7,5,*,15,8,3,5,86.36,5,32,4,1.33,31,15,16,10,7,3,38,20,18,*,*,*,*,0,*,0,0,0,*,0,*,*,0,*,4,0,0,0,4,3,3,*,*,*,*,13,*,13,0,0,0,0,*,24,0,0,0,0,0,0,0,0,0,4,*,3,4,3,*,0,0,0,*,0,*,*,0,*,0,0,0,3,*,*,*,*,0,*,*,0,26,16,10,13.25,13.85,12.5,21,13,8,18,8,10,21,13,8,0,0,0,*,40,11,25,*,0,*,0,0,0,19,15,5,34,6,0,*,14,7,7,41,22,19,19,14,19,14,14,14,*,3,41,2.93,0.76,14,0,3,11,0,*,13,14,0,14,14,0,14,3,14,0,14,0,14,0,14,*,0,14,12,12,12,0,4,12,13,11,11,12,10,9,5,4,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,30,25,11,14,*,*,*,23,10,13,23,10,13,22,10,12,21,10,11,18,9,9,0,0,0,*,0,*,*,0,*,*,0,*,3,*,*,0,0,0,7,3,*,*,127.27,4,20,*,1.6,16,6,10,9,5,4,23,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,*,4,*,*,*,*,*,17,0,0,0,0,0,0,0,0,0,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,0,*,*,*,0,0,0,0,16,8,8,13.81,13.2,14.36,13,6,7,9,4,5,12,5,7,*,*,0,10,15,4,8,0,0,0,0,3,0,9,10,3,13,3,0,9,9,6,3,25,16,9,9,9,9,9,9,9,0,0,25,2.78,0.71,9,0,*,7,0,*,8,9,0,9,9,0,9,6,9,0,9,0,9,0,9,3,0,8,8,5,6,0,*,6,8,5,7,9,7,6,4,3,0,0,*,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2188,31,15,6,9,0,0,0,15,6,9,15,6,9,11,6,5,11,6,5,11,6,5,0,0,0,4,0,4,*,0,*,0,0,0,0,0,0,0,0,0,4,3,*,*,150,4,9,*,1.67,13,5,8,*,*,*,14,6,8,*,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,4,*,3,0,*,*,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,*,0,*,9,5,4,14.18,14.17,14.2,9,6,3,*,0,*,8,5,3,*,*,0,4,11,0,10,0,0,*,0,0,0,*,8,*,14,0,0,*,4,0,4,15,0,15,7,4,7,4,4,4,3,0,15,3.75,0.71,4,0,0,4,0,0,4,4,0,4,4,0,4,3,4,0,4,0,4,0,4,0,0,4,4,3,4,*,*,3,4,4,4,4,4,4,*,*,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Total AGEB urbana,2192,0,3757,1990,1767,92,47,45,3662,1942,1720,3588,1899,1689,3302,1752,1550,3159,1694,1465,2972,1598,1374,105,63,42,255,127,128,315,148,167,143,58,85,187,96,91,549,271,278,1134,396,217,179,88.79,595,2934,225,1.39,2623,1375,1248,1106,598,508,3368,1799,1569,205,97,108,47,19,28,0,0,0,47,19,28,47,0,47,124,56,31,25,164,61,72,16,39,17,23,543,135,355,9,107,18,126,32,3033,23,10,13,0,0,0,0,0,0,177,91,86,376,185,191,4,*,3,12,7,5,21,10,11,23,17,6,83,55,28,32,15,17,364,197,167,2519,1337,1182,13.35,13.23,13.48,2095,1014,1081,1204,737,467,2046,995,1051,49,19,30,893,2860,2015,585,84,12,179,3,43,24,1309,1572,420,2673,552,12,513,1247,521,726,3757,1420,2337,1627,1247,1578,1198,1247,1247,206,174,3757,3.01,0.71,1245,*,156,1090,*,72,1172,1246,0,1246,1244,0,1240,327,1246,0,1246,0,1246,0,1246,340,*,1229,1072,899,887,72,186,978,1206,929,789,1219,1050,750,492,292,18,7,142,*
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2192,1,168,98,70,*,*,0,167,97,70,164,96,68,149,85,64,139,79,60,134,77,57,5,3,*,13,9,4,20,12,8,10,6,4,5,*,3,25,15,10,50,18,9,9,71.43,29,129,10,1.34,105,63,42,61,34,27,147,85,62,15,11,4,3,*,*,0,0,0,3,*,*,3,0,3,9,8,5,3,*,0,*,0,0,0,0,14,6,6,0,5,0,*,*,151,3,*,*,0,0,0,0,0,0,4,*,*,19,11,8,0,0,0,0,0,0,3,*,*,0,0,0,7,6,*,0,0,0,17,12,5,110,60,50,13.09,12.85,13.41,98,50,48,50,35,15,94,46,48,4,4,0,45,122,91,20,0,0,9,0,4,0,64,69,15,98,27,0,42,56,21,35,168,58,110,77,56,70,49,56,56,14,7,168,3,0.71,56,0,6,50,0,5,51,56,0,56,56,0,56,22,56,0,56,0,56,0,56,16,0,54,47,41,40,5,7,42,53,42,36,54,48,31,19,11,*,*,4,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2192,2,59,28,31,0,0,0,59,28,31,59,28,31,57,27,30,53,25,28,47,23,24,0,0,0,*,*,*,5,3,*,4,*,*,6,*,4,15,4,11,20,*,0,*,110.71,6,52,*,1.26,42,20,22,17,8,9,56,26,30,3,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,0,0,0,58,0,0,0,0,0,0,0,0,0,4,*,3,10,*,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,40,19,21,13.25,13.48,13.04,32,17,15,25,10,15,31,17,14,*,0,*,9,50,37,5,0,*,3,0,0,3,27,22,8,40,12,0,7,19,9,10,59,25,34,25,19,25,19,19,19,5,*,59,3.11,0.68,19,0,*,18,0,0,19,19,0,19,19,0,18,4,19,0,19,0,19,0,19,4,0,19,17,13,15,0,*,15,19,17,14,19,19,13,7,4,0,0,0,0
13,Hidalgo,48,Pachuca de Soto,1,Pachuca de Soto,2192,3,83,45,38,*,0,*,82,45,37,81,45,36,77,42,35,77,42,35,71,37,34,*,0,*,4,3,*,*,*,0,0,0,0,6,5,*,13,5,8,29,14,8,6,84.44,6,67,10,1.55,52,28,24,31,17,14,79,43,36,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,*,*,*,*,*,*,10,*,9,0,*,*,*,*,68,0,0,0,0,0,0,0,0,0,6,5,*,6,3,3,0,0,0,0,0,0,*,*,*,*,*,0,3,*,*,0,0,0,16,11,5,52,25,27,11.81,11.57,12.09,48,21,27,29,21,8,48,21,27,0,0,0,15,68,53,14,0,0,3,0,0,0,24,40,13,68,6,0,9,28,14,14,83,33,50,37,28,37,28,28,28,6,3,83,2.96,0.81,28,0,4,24,0,*,26,28,0,28,28,0,28,6,28,0,28,0,28,0,28,12,0,28,24,20,15,*,*,22,27,17,20,28,22,20,8,3,0,0,3,0
