ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,P_18YMAS,P_18YMAS_M,P_18YMAS_F
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,16,66,27,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,25,74,28,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,27,47,22,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,28,81,41,40
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,32,104,48,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,39,217,107,110
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,42,148,70,78
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,43,94,41,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,45,114,54,60
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,46,56,23,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,50,133,61,72
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,51,70,30,40
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,52,361,163,198
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,54,146,67,79
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,55,14,6,8
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,57,89,44,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,58,135,66,69
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,60,187,87,100
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,62,24,11,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,63,91,43,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,64,91,45,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,65,155,70,85
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,66,122,52,70
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,68,241,119,122
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,69,67,36,31
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,70,64,29,35
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,71,258,128,130
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,72,75,32,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,73,211,100,111
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,74,101,52,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,75,40,18,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,76,67,33,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,77,23,9,14
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,80,247,120,127
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,81,185,84,101
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,82,9,3,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,83,42,17,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0137,84,54,25,29
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0141,0,3696,1760,1936
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,1,42,18,24
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,2,151,74,77
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,3,54,24,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,4,237,109,128
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,5,170,83,87
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,6,150,73,77
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,7,140,71,69
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,8,437,219,218
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,9,147,71,76
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,10,117,49,68
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,11,119,57,62
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,12,99,49,50
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,13,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,14,297,139,158
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,15,138,60,78
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,16,106,45,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,17,64,27,37
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,18,55,28,27
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,19,20,10,10
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,22,175,85,90
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,25,138,60,78
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,27,358,182,176
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,32,45,22,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,33,217,101,116
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,34,115,56,59
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,35,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0141,36,104,47,57
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0156,0,2931,1386,1545
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,1,83,38,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,3,174,88,86
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,4,106,43,63
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,5,109,51,58
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,6,132,57,75
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,7,88,38,50
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,8,526,254,272
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,9,209,102,107
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,11,156,81,75
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,12,85,37,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,13,104,53,51
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,14,371,171,200
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,15,46,23,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,16,34,16,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,17,72,29,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,18,70,31,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,19,126,61,65
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,20,51,27,24
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,23,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,24,128,63,65
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,25,68,38,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,26,106,44,62
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,28,79,38,41
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0156,29,8,3,5
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0160,0,3196,1600,1596
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,1,92,49,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,2,102,44,58
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,4,251,118,133
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,5,98,42,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,6,156,70,86
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,11,166,84,82
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,13,261,107,154
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,14,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,17,401,189,212
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,18,514,251,263
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,19,196,102,94
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,20,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,22,354,163,191
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,33,252,112,140
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,34,89,44,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0160,35,62,29,33
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0175,0,1182,535,647
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,1,36,14,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,2,37,15,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,3,340,153,187
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,4,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,5,26,10,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,6,73,28,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,7,88,42,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,8,74,36,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,9,229,107,122
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,13,49,22,27
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,15,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,16,36,17,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,18,85,42,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,19,78,35,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0175,21,26,12,14
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,018A,0,1860,844,1016
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,1,42,20,22
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,2,147,65,82
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,3,155,69,86
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,4,68,35,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,5,157,74,83
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,6,58,32,26
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,7,93,48,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,8,36,13,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,9,59,31,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,10,35,14,21
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,11,134,67,67
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,12,36,16,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,13,32,12,20
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,14,75,30,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,15,79,30,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,16,41,16,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,17,16,9,7
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,18,33,17,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,19,22,11,11
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,20,14,5,9
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,21,178,77,101
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,22,132,59,73
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,23,127,55,72
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,25,63,24,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,26,12,6,6
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,018A,28,16,9,7
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0194,0,2694,1247,1447
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,1,84,38,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,2,93,44,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,3,45,22,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,4,34,16,18
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,5,62,28,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,6,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,7,61,31,30
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,8,39,20,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,9,77,38,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,10,90,37,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,12,89,36,53
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,14,169,73,96
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,15,97,43,54
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,16,167,81,86
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,17,188,81,107
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,18,105,41,64
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,19,49,20,29
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,20,81,37,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,21,116,58,58
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,22,57,30,27
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,23,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,24,69,36,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,25,158,68,90
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,26,230,106,124
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,27,127,66,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,28,123,59,64
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,29,42,19,23
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,30,54,23,31
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,31,33,16,17
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,32,63,30,33
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,33,38,22,16
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,34,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,35,*,*,*
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,36,36,17,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0194,37,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0207,0,4152,1921,2231
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,1,275,129,146
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,2,221,107,114
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,3,230,106,124
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,4,228,105,123
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,5,166,80,86
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,6,187,76,111
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,7,184,84,100
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,8,256,118,138
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,9,186,87,99
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,10,93,38,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,11,86,35,51
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,12,128,63,65
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,13,200,94,106
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,14,128,55,73
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,15,323,155,168
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,17,261,109,152
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,18,175,77,98
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,19,118,55,63
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,20,31,14,17
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,21,40,21,19
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,23,305,157,148
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,24,200,91,109
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,25,22,9,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,27,29,15,14
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,28,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0207,29,80,41,39
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0211,0,4350,2003,2347
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,1,379,180,199
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,2,99,45,54
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,3,188,92,96
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,5,325,143,182
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,6,250,115,135
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,7,136,69,67
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,8,501,225,276
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,9,129,57,72
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,10,48,20,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,11,44,19,25
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,12,167,68,99
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,13,114,55,59
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,14,107,46,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,15,293,135,158
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,16,81,35,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,19,126,60,66
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,20,279,129,150
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,21,452,218,234
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,22,84,40,44
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,23,26,9,17
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,24,88,41,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,25,97,49,48
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,29,59,25,34
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,31,89,43,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,32,131,60,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,34,0,0,0
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,35,21,8,13
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0211,36,37,17,20
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0226,0,3051,1393,1658
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,1,94,45,49
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,2,132,65,67
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,3,96,46,50
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,4,121,60,61
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,5,101,46,55
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,6,87,40,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,7,85,35,50
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,8,97,41,56
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,9,272,123,149
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,10,140,62,78
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,11,139,60,79
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,12,106,49,57
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,13,121,57,64
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,14,145,67,78
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,15,184,83,101
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,16,129,55,74
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,17,281,136,145
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,18,137,64,73
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,19,78,35,43
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,20,80,33,47
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,21,69,30,39
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,22,26,11,15
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,23,128,53,75
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,24,50,22,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,26,56,28,28
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,27,73,35,38
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0226,29,24,12,12
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0230,0,3410,1613,1797
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,1,240,110,130
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,2,358,174,184
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,3,221,101,120
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,4,94,44,50
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,5,187,92,95
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,6,310,153,157
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,7,281,136,145
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,8,184,87,97
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,9,223,109,114
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,10,189,94,95
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,13,124,57,67
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,14,148,68,80
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,15,92,46,46
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,16,339,151,188
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,27,27,13,14
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,31,147,65,82
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,32,90,45,45
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,33,59,24,35
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0230,34,97,44,53
9,Ciudad de México,8,La Magdalena Contreras,1,Total AGEB urbana,0245,0,2213,1015,1198
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,2,124,59,65
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,3,126,55,71
9,Ciudad de México,8,La Magdalena Contreras,1,La Magdalena Contreras,0245,4,125,57,68
